,loss,test_loss,acc,test_acc
3,1.0172106003127812,1.0130931252730642,0.8862967157417894,0.8912797281993206
4,1.016485481734437,1.0107336850557926,0.8871272178180446,0.8934692336730842
5,1.0143850113170734,1.0132943532893046,0.8893167232918082,0.8903737259343149
6,1.01296308449501,1.0077012103536855,0.8909022272555681,0.8958852397130993
7,1.0106282936778046,1.0057417869855816,0.8930917327293318,0.8983767459418649
8,1.010199225611157,1.007421611011892,0.8932427331068328,0.8956587391468479
9,1.009003953513316,1.006291223320984,0.8942242355605889,0.8973197432993583
10,1.008349083903907,1.0040710860692361,0.8957342393355984,0.8989052472631182
11,1.0092824408109637,1.0155381872746103,0.8938467346168365,0.8872027180067951
12,1.008580841447996,1.003169127996417,0.8946772366930917,0.9002642506606267
13,1.0088475340806344,1.00253637228611,0.8946772366930917,0.9004152510381276
14,1.007517482491507,1.0032506154643164,0.8959607399018498,0.8996602491506229
15,1.0074584294056548,1.005627833990659,0.8956587391468479,0.8980747451868629
16,1.0055164612721705,1.0034225512529917,0.8976972442431106,0.8990562476406191
17,1.0062612113745317,1.0008587441294665,0.8973952434881087,0.9020762551906379
18,1.0070614286378963,1.0023314513733999,0.8958852397130993,0.9002642506606267
19,1.00535443396384,1.000290607628615,0.8979992449981125,0.9023027557568893
20,1.004837073277736,1.0022231891823277,0.897923744809362,0.9007172517931294
21,1.0060524039222423,1.0026963489930987,0.8968667421668555,0.9005662514156285
22,1.0046446021052375,1.0024283669421061,0.8983012457531144,0.9010192525481314
23,1.0042082876110998,1.0066628826125232,0.8989052472631182,0.8975462438656097
24,1.00340695384044,0.9994656568852024,0.8992827482068705,0.9030577576443941
25,1.0037702943967737,0.9985653706218885,0.8989807474518686,0.9034352585881464
26,1.0022238384986268,1.0060884922310926,0.9001132502831257,0.8968667421668555
27,1.0033583864209732,0.9995645673378654,0.8990562476406191,0.9026802567006418
28,1.0032600105384697,0.9996211908865666,0.8998112495281239,0.9029067572668932
29,1.0026139396688212,0.9982071854354103,0.9001887504718762,0.9042657606644017
